title,url,synopsis,genre,country,year
고고70,https://pedia.watcha.com/ko-KR/contents/mO1VAkd,"대구 왜관의 기지촌 클럽, 어울리지도 않는 카우보이 모자를 쓰고 내키지 않는 컨츄리 음악을 연주하며 하루하루를 보내고 있는 상규(조승우)는 오랜만에 자신의 귀를 의심할 만큼 강렬한 기타 사운드와 마주하게 된다. 그 기타의 주인공은 일명 까만 음악, ‘소울’ 음악에 꽂혀있는 기지촌 토박이 만식(차승우). 두 사람은 의기투합하여 6인조 밴드 ‘데블스’를 결성 한다. 상규의 울듯이 쏟아내는 소울 크라잉 창법과 만식이 연주하는 징글징글한 비트의 기타 사운드의 절묘한 조화, 그리고 열정 넘치는 스탭으로 기지촌 무대를 누비는 ‘데블스’. 더 큰 무대를 꿈꾸던 상규는 입영통지서를 뒤로하고 ‘데블스’와, 자신을 동경하는 가수 지망생 미미(신민아)를 이끌고 무작정 상경한다. 서울에서의 첫 무대는 ‘플레이보이컵배 그룹사운드 경연대회’. ‘데블스’는 그들만의 특별한 무대매너로 당시 음악계를 주름잡던 팝 칼럼니스트 이병욱(이성민)의 눈에 띄게 된다. 상경한지 한 달째, 시민회관 화재사건과 퇴폐풍조 강력 단속으로 그들이 설 무대를 찾기란 쉽지 않다. 그룹사운드 경연대회 수상 상품으로 받은 밀가루 한 포대로 서울생활을 버티던 ‘데블스’는, 통행금지를 피해 대한민국 최초의 고고클럽 ‘닐바나’를 오픈한 이병욱에 의해 전격 스카우트되어 드디어 무대에 서게된다. 머지않아 ‘데블스’는 에너지 넘치는 소울과 개성있는 퍼포먼스로 ‘대한민국 최초의 소울 밴드’라 불리며 폭발적인 인기를 얻게 되고, 미미 역시 ‘미미와 와일드걸즈’를 결성, 고고댄스와 고고패션으로 유행을 선도하며 트랜드 리더로서 금지된 밤 문화의 중심에 선다. 통행금지에도 불구하고 그들의 흥겨운 음악에 맞춰 몸을 흔들어 대는 젊은이들로 고고클럽은 매일 밤 뜨겁게 달구어지는데…… 그러나 어김없이 사이렌이 울리는 대한민국의 자정, 그들의 뜨거운 쇼는 계속될 수 있을까? {닐바나는 1979년 폐관했다. 데블스는 12년간 4장의 앨범을 발표하고 1980년 해체했다. 한국 로큰롤의 1세대와 그 시절의 청춘남녀를 기억하며.}",음악/드라마,한국,2008
베타,https://pedia.watcha.com/ko-KR/contents/m5ZlaVx,"이름을 바꾸고 새 학교로 전학 온 여고생 영진은 새학교가 낯서기만 하다. 다음 면담 차례를 알려주러 온 반 친구 정현에게 우물쭈물 괜한 말을 해버렸다. 교실을 나가려던 영진, 문득 정현의 가방에서 이상한 점을 발견한다.",단편/드라마,한국,2018
혜옥이,https://pedia.watcha.com/ko-KR/contents/mW9pov8,"“넌 최고니까, 일류니까, 다 할 수 있어!” 명문대를 졸업한 라엘은 행정고시를 준비하기 위해 신림동 고시촌에 입성한다. 2년 안에 합격을 할 것이라는 엄마와 라엘의 생각과는 달리 N수생이 된 라엘은 점점 자존감이 떨어지고 시험을 포기하고 싶어지는데… 그러던 어느 날 딸의 합격을 위해 엄마는 라엘의 새로운 이름을 스님으로부터 받아오게 된다. 지혜 ‘혜’ 보배 ‘옥’ 이혜옥 “그런데 엄마.. 나 그만하면 안될까? 여기서 나가고 싶어”",드라마,한국,2021
데시벨,https://pedia.watcha.com/ko-KR/contents/mOkLBqE,"소음이 커지는 순간 폭.발.한.다 물이 끓는 주전자 소리, 창문 여는 소리, 놀이터 아이들의 웃음 소리… 잠시 후, 거대한 굉음과 함께 단독 주택이 폭발했다는 뉴스 속보가 전해진다. 그리고, 뉴스를 지켜보던 전직 해군 부함장(김래원)에게 걸려온 전화 “소음이 커지면 터집니다. 다음 타깃은 축구 경기장이에요” 사태를 파악할 겨를도 없이, 관중들로 가득 찬 축구 경기장을 다음 테러의 타깃으로 지목하는 폭탄 설계자(이종석) 소음이 커지는 순간 폭발하는 특수 폭탄의 위협은 계속되고, 사상 최대의 도심 폭탄 테러를 막기 위해 모든 비밀을 손에 쥔 폭탄 설계자를 찾아야만 하는데… 도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!",액션/드라마/스릴러,한국,2022
창밖은 겨울,https://pedia.watcha.com/ko-KR/contents/mWq1Bep,고향 진해로 내려와 버스기사가 된 석우는 터미널에서 우연히 고장난 MP3를 줍는다. 유실물 보관소를 담당하는 영애는 내다버린 것이라고 주장하지만 석우는 누군가 잃어버린 분실물이라고 믿고 싶다. 지난날 버리고 온 것들에 대한 후회와 미련 사이 어느덧 가을을 지나 창밖은 겨울을 맞이한다,로맨스,한국,2020
통영에서의 하루,https://pedia.watcha.com/ko-KR/contents/mOopw1M,"나의 눈부신 과거를 기억하기 위해 떠난 통영에서의 하루 한 때는 잘나가던 뮤지컬 기획 팀장 '희연'. 화려한 지난 날과 달리 뭐하나 뜻대로 되는 것도 없고 결국엔 회사에서마저 잘리게 된다. 방황을 하던 그때 어느 날 연락두절 된 전 직장 동료 '성선'에게서 전화가 오면서 자신의 가장 눈부셨던 시절을 함께했던 그녀를 만나기 위해 통영으로 가는 버스에 몸을 싣는다. 하지만, 7년 만에 만난 '성선'은 자신이 기억했던 모습과 달리 촌스럽고 평범한 엄마가 되어 있고, '성선'은 멀리서 온 '희연'을 위해 가족들과 함께 통영을 소개해준다며 그녀를 이끄는데… 모든 것이 괜찮았던 지난 날의 꿈을 찾을 수 있을까?",드라마,한국,2022
고속도로 가족,https://pedia.watcha.com/ko-KR/contents/mO8XG8x,"“지갑을 잃어버려서 그러는데, 2만 원만 빌려주시겠어요?” 고속도로 휴게소에서 텐트를 집, 밤하늘의 달을 조명 삼아 살고 있는 기우(정일우)와 가족들. 다시 마주칠 일 없는 휴게소 방문객들에게 돈을 빌려 캠핑하듯 유랑하며 살아가던 이들이 어느 날, 이미 한 번 만난 적 있는 영선(라미란)과 다른 휴게소에서 다시 마주친다. 인생은 놀이, 삶은 여행처럼 살아가던 고속도로 가족과 그들이 신경 쓰이는 영선. 이 두 번의 우연한 만남은 예기치 못한 사건으로 이어지는데…",드라마,한국,2021
옆집사람,https://pedia.watcha.com/ko-KR/contents/mWLyMxp,"간밤에 무슨 일이 있었나? 지독한 숙취와 함께 깨어나 보니 낯선 원룸 안. 그간 지독한 벽간소음으로 나를 환장하게 만든 옆집 404호다. 그럼, 여기 죽어 있는 사람이 집주인? 그리고 범인은 나…난가???!",스릴러/코미디,한국,2021
모자산책,https://pedia.watcha.com/ko-KR/contents/mdB7D8Y,"평화롭고 고요한 어느 여름날. 팬션에서 여배우의 고양이가 사라지고, 사라진 고양이를 찾기 위해 팬션의 주인인 엄마와 철없는 아들 성종은 아옹다옹하며 고군분투한다. 가을의 마지막 기운이 스쳐가는 팬션. 엄마와 함께 왔던 여행을 떠올리며 이곳에 온 개그맨 상훈은 가는 곳마다 웃겨달라는 사람들에게 시달린다. 이제는 함께 할 수 없는 엄마와의 마지막 여행의 끝에 상훈은 웃음 짓는다. 아이디가 ‘엄마’인 남자와 아이디가 ‘아들’인 여자는 삶의 마지막을 함께 하기 위해 고즈넉한 겨울의 팬션에서 만난다. 어딘가 죽을 맘이 없는 듯한 여자로 인해 남자는 혼란스러워지고, 그들의 마지막 하루는 예상치 못한 전개를 맞이하는데..",드라마,한국,2022
미혹,https://pedia.watcha.com/ko-KR/contents/mdKpJp1,"셋째 아이의 비극적인 죽음 후, '현우(박효주)'와 '석호(김민재)' 부부는 새로운 아이의 입양을 결심한다. 하지만 입양 온 '이삭'에게 죽은 아이가 보이고, 이웃 '영준(차선우)'은 이들 가족의 비밀을 다 알고 있다는 듯이 행동하며 기이한 일들이 끊임없이 이어지는데… 과연 눈앞에 보이는 것만이 진실일까?",미스터리/공포,한국,2022
인 허 플레이스,https://pedia.watcha.com/ko-KR/contents/mO1Vzjx,"“이건 하늘이 주신 기회야, 우리는 그냥 맡겨두기만 하면 돼…” 부유한 도시의 한 여인이 시골 농장에 도착한다.그곳에는 임신한 십대 소녀와 어머니 단 둘이 생활하고 있다.낡고 작은 방 안에서 모녀를 지켜보며 하루하루를 보내는 그녀.소녀의 어머니는 태어나지도 않은 아이를 그녀에게 비밀리에 입양 보내는 것에 동의한다.그녀는 마치 임산부처럼 새로운 삶의 리듬에 맞춰 간다.하지만, 이들의 계획은 예상보다 훨씬 복잡해져만 가는데…",드라마,"캐나다, 한국, 미국",2014
대무가,https://pedia.watcha.com/ko-KR/contents/mWq192N,"쇼타임! 신(神)들린 무당들의 통쾌한 한.판.대.결! 유아독존 신빨 대신 술빨로 버티는 40대 마성의 무당 '마성준'(박성웅), 백발백중 1타 무당을 꿈꾸며 역술계를 평정한 30대 스타트업 무당 '청담도령'(양현민), 인생역전 갓생을 노리며 10주 완성 무당학원을 등록한 20대 취준생 무당 '신남'(류경수). 신빨 떨어진 무당들이 용하다 소문난 전설의 '대무가' 비트로 뭉쳤다! 그리고 그들을 이용해서 50억 원을 손에 넣으려는 이 구역 미친X '익수'가 판을 벌리고 '대무가' 무당즈는 각자 일생일대의 한탕을 위해 비트에 몸을 맡긴 채 프리스타일 굿판 대결을 펼치는데…",드라마/코미디,한국,2022
성덕,https://pedia.watcha.com/ko-KR/contents/m5r37DR,"“어느 날 오빠가 범죄자가 되었다. 나는 실패한 덕후가 되었다” 10대 시절을 바쳤지만 스타에서 범죄자로 추락한 오빠! 좋아해서 행복했고 좋아해서 고통받는 실패한 덕후들을 찾아 나선 X성덕의 덕심 덕질기를 담은, 2022년 실패 없을 올해의 최애작! <성덕>",다큐멘터리/코미디,한국,2021
사잇소리,https://pedia.watcha.com/ko-KR/contents/md7YNvv,"쿵! 쿵! 쿵! 401호와 501호 사이의 층간 소음이 시작됐다! 작가 지망생이지만 사실 백수와 다름없는 ‘은수’(류화영)는 공모전 소재를 찾던 중 자신을 괴롭히던 층간 소음에 의문을 품으며 윗집 주인을 관찰하기 시작한다. 그리고 윗집 남자 ‘호경’{박진우} 또한 ‘은수’의 존재를 눈치채기 시작하고, 급기야 ‘은수’는 충격적인 진실을 마주하게 되는데…",스릴러,한국,2022
궁녀,https://pedia.watcha.com/ko-KR/contents/m5NElLd,"숨막힐 듯 엄격한 궁궐 안. 왕 외에는 마음대로 죽을 수도 없는 그곳에서 후궁 희빈을 보좌하는 궁녀 월령이 서까래에 목을 매 자살한 채 발견된다. 검험을 하던 천령은 월령이 아이를 낳았다는 사실을 알게 되지만 그 기록은 어디에도 남아있지 않고, 감찰상궁은 자살로 은폐할 것을 명령한다. 하지만 천령은 자살로 위장된 치정 살인이라는 의심을 지울 수 없어 독단적으로 사건을 파헤치기 시작한다. 죽은 월령의 연애편지를 발견하고 결정적인 증거라고 생각한 천령. 하지만 누군가 그녀를 습격하고 편지는 사라진다. 발견자 정렬을 시작으로 유력한 용의자들을 심문해 보지만 궁녀들은 약속이나 한 듯 아무런 얘기도 하지 않는다. 한편, 감찰상궁은 궁녀들의 기강을 바로 잡기 위해 행실이 바르지 못한 궁녀를 공개 처벌하는 연중행사 쥐부리글려의 희생양을 골라 월령을 죽인 죄를 뒤집어 씌워 처형시키고 사건을 무마시킬 계획을 세운다. 무고한 희생자가 생길 것을 우려한 천령은 진범을 찾기 위해 혈안이 되는데...",공포/스릴러/시대극/미스터리,한국,2007
썬더버드,https://pedia.watcha.com/ko-KR/contents/mOPVwG7,돈이 미치게 필요한 태균 돈이 든 자동차를 잃어버린 태민 돈은 중요하지 않은 미영 전당포에 저당 잡힌 ‘썬더버드’ 속 돈뭉치를 찾아야 하는 세 사람. 차만 찾으면 모든 게 해결될 것 같았지만 예기치 못한 사건들이 터지며 상황이 점점 꼬이기만 하는데… 숨 쉴 틈없이 몰아치는 스타일리쉬 현실 느와르가 온다!,범죄/액션,한국,2021
달이 지는 밤,https://pedia.watcha.com/ko-KR/contents/m53mVm3,"중년의 여인이 무주 시외버스 터미널에서 내린다. 그녀는 마을길을 지나 숲으로 들어간다. 숲 어디선가 방울 소리가 들리고 여인은 자신이 목적지에 도착했음을 느낀다. 여인은 죽음 너머 삶의 흔적들을 찾기 시작한다. 한편, 서울에서 학교를 마치고 고향인 무주로 돌아와, 군청에서 일하며 혼자가 된 엄마와 살고 있는 민재. 엄마는 민재가 다시 고향으로 돌아온 것이 못마땅하다. 민재의 오랜 고향 친구이자 애인인 태규는 편찮으신 할머니를 간병하며, 조부모의 오래된 집을 지키면서 살고 있다. 어느 날 한동안 연락이 끊겼던 대학 친구 경윤이 민재를 찾아온다. <달이 지는 밤>은 김종관, 장건재 감독의 각 단편을 묶은 옴니버스이자 두 감독의 단편이 이어져 만들어지는 하나의 장편영화다. 김종관 감독의 작품을 1부, 장건재 감독의 작품을 2부라고 해보자. 1부에서 영화는 어느 산기슭의 폐가를 홀로 찾아 드는 허름한 차림의 중년 여인(김금순)을 따라간다. 그리고 마침내 그녀의 딸(안소희)에 관한 기억과 환영으로 우리를 몰두시킨다. 조용한 시골 마을의 군청에서 공무원으로 일하는 민재(강진아)와 태규(곽민규), 그들의 주변 인물들을 그리는 2부는 차분하면서도 스산하고 조용하지만 위태롭다. 1부와 2부 모두 서로 뒤질 것 없이 우아한 움직임과 빛과 감정을 성취해 낸다. 김종관, 장건재 감독의 합주가 빚어내는 아름다운 작품. 무주산골영화제가 기획, 제작, 제공했다. [2020년 제25회 부산국제영화제_정한석]",모험,한국,2020
둠둠,https://pedia.watcha.com/ko-KR/contents/mO1jm4P,"자신에게 집착하는 엄마 때문에 전부였던 음악을 놓아버린 DJ 이나. 길을 걷다 우연히 들려온 비트에 디제잉을 다시 하기로 결심하고 베를린에 갈 수 있는 오디션에 참가하는데... ""두려워도 도망치진 않을 거야""",드라마,한국,2021
